Pression,Temperature,_id,cpu_temp,date,id_capteur,mac,time
44,53,60c738551f6f0ea00fe7b1b5,69,2021-05-9,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
28,40,60c738551f6f0ea00fe7b1b6,70,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
49,63,60c738551f6f0ea00fe7b1b7,82,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
22,33,60c738551f6f0ea00fe7b1b8,72,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
43,55,60c738551f6f0ea00fe7b1b9,35,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
49,58,60c738551f6f0ea00fe7b1ba,73,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
48,57,60c738551f6f0ea00fe7b1bb,80,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
49,58,60c738551f6f0ea00fe7b1bc,85,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
45,63,60c738551f6f0ea00fe7b1bd,24,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
41,56,60c738551f6f0ea00fe7b1be,98,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
5,21,60c738551f6f0ea00fe7b1bf,26,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
47,65,60c738551f6f0ea00fe7b1c0,81,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
26,38,60c738551f6f0ea00fe7b1c1,29,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
35,52,60c738551f6f0ea00fe7b1c2,28,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
22,37,60c738551f6f0ea00fe7b1c3,49,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
31,40,60c738551f6f0ea00fe7b1c4,85,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
44,62,60c738551f6f0ea00fe7b1c5,58,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
29,39,60c738551f6f0ea00fe7b1c6,62,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
49,60,60c738551f6f0ea00fe7b1c7,42,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
54,64,60c738551f6f0ea00fe7b1c8,53,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
48,64,60c738551f6f0ea00fe7b1c9,81,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
37,48,60c738551f6f0ea00fe7b1ca,94,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
9,24,60c738551f6f0ea00fe7b1cb,75,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
47,56,60c738551f6f0ea00fe7b1cc,85,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
31,40,60c738551f6f0ea00fe7b1cd,69,2021-05-10,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
50,61,60c738551f6f0ea00fe7b1ce,71,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
9,27,60c738551f6f0ea00fe7b1cf,65,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
38,56,60c738551f6f0ea00fe7b1d0,83,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
15,25,60c738551f6f0ea00fe7b1d1,65,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
24,42,60c738551f6f0ea00fe7b1d2,22,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
35,47,60c738551f6f0ea00fe7b1d3,64,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
39,53,60c738551f6f0ea00fe7b1d4,41,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
33,46,60c738551f6f0ea00fe7b1d5,59,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
44,53,60c738551f6f0ea00fe7b1d6,61,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
28,38,60c738551f6f0ea00fe7b1d7,52,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
37,46,60c738551f6f0ea00fe7b1d8,79,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
53,64,60c738551f6f0ea00fe7b1d9,80,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
46,60,60c738551f6f0ea00fe7b1da,27,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
49,60,60c738551f6f0ea00fe7b1db,31,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
29,44,60c738551f6f0ea00fe7b1dc,78,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
31,40,60c738551f6f0ea00fe7b1dd,58,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
34,51,60c738551f6f0ea00fe7b1de,67,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
32,49,60c738551f6f0ea00fe7b1df,97,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
45,55,60c738551f6f0ea00fe7b1e0,95,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
43,59,60c738551f6f0ea00fe7b1e1,92,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
36,46,60c738551f6f0ea00fe7b1e2,45,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
28,40,60c738551f6f0ea00fe7b1e3,51,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
33,46,60c738551f6f0ea00fe7b1e4,83,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
49,58,60c738551f6f0ea00fe7b1e5,32,2021-05-11,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
31,44,60c738551f6f0ea00fe7b1e6,27,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
16,31,60c738551f6f0ea00fe7b1e7,69,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
4,22,60c738551f6f0ea00fe7b1e8,36,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
29,39,60c738551f6f0ea00fe7b1e9,36,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
27,36,60c738551f6f0ea00fe7b1ea,34,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
21,33,60c738551f6f0ea00fe7b1eb,53,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
13,31,60c738551f6f0ea00fe7b1ec,74,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
11,24,60c738551f6f0ea00fe7b1ed,91,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
8,25,60c738551f6f0ea00fe7b1ee,62,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
30,41,60c738551f6f0ea00fe7b1ef,75,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
8,25,60c738551f6f0ea00fe7b1f0,41,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
28,41,60c738551f6f0ea00fe7b1f1,63,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
23,32,60c738551f6f0ea00fe7b1f2,55,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
22,31,60c738551f6f0ea00fe7b1f3,71,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
15,27,60c738551f6f0ea00fe7b1f4,56,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
18,31,60c738551f6f0ea00fe7b1f5,55,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
18,30,60c738551f6f0ea00fe7b1f6,37,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
38,53,60c738551f6f0ea00fe7b1f7,52,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
22,39,60c738551f6f0ea00fe7b1f8,84,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
39,56,60c738551f6f0ea00fe7b1f9,77,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
14,23,60c738551f6f0ea00fe7b1fa,89,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
33,43,60c738551f6f0ea00fe7b1fb,90,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
21,39,60c738551f6f0ea00fe7b1fc,34,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
38,52,60c738551f6f0ea00fe7b1fd,61,2021-05-12,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
10,27,60c738551f6f0ea00fe7b1fe,94,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
15,27,60c738551f6f0ea00fe7b1ff,82,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
12,30,60c738551f6f0ea00fe7b200,97,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
11,27,60c738551f6f0ea00fe7b201,66,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
11,28,60c738551f6f0ea00fe7b202,46,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
22,32,60c738551f6f0ea00fe7b203,88,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
46,60,60c738551f6f0ea00fe7b204,83,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
32,44,60c738551f6f0ea00fe7b205,52,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
8,24,60c738551f6f0ea00fe7b206,45,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
32,44,60c738551f6f0ea00fe7b207,54,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
44,58,60c738551f6f0ea00fe7b208,57,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
53,63,60c738551f6f0ea00fe7b209,97,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
27,45,60c738551f6f0ea00fe7b20a,46,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
38,53,60c738551f6f0ea00fe7b20b,94,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
8,20,60c738551f6f0ea00fe7b20c,92,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
45,56,60c738551f6f0ea00fe7b20d,62,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
18,30,60c738551f6f0ea00fe7b20e,76,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
9,20,60c738551f6f0ea00fe7b20f,62,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
49,63,60c738551f6f0ea00fe7b210,25,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
26,43,60c738551f6f0ea00fe7b211,76,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
25,34,60c738551f6f0ea00fe7b212,75,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
26,41,60c738551f6f0ea00fe7b213,74,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
36,49,60c738551f6f0ea00fe7b214,78,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
39,56,60c738551f6f0ea00fe7b215,84,2021-05-13,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
16,29,60c738551f6f0ea00fe7b216,60,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
15,27,60c738551f6f0ea00fe7b217,71,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
37,55,60c738551f6f0ea00fe7b218,61,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
11,29,60c738551f6f0ea00fe7b219,98,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
16,25,60c738551f6f0ea00fe7b21a,79,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
44,61,60c738551f6f0ea00fe7b21b,77,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
13,28,60c738551f6f0ea00fe7b21c,92,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
37,55,60c738551f6f0ea00fe7b21d,28,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
26,36,60c738551f6f0ea00fe7b21e,72,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
27,37,60c738551f6f0ea00fe7b21f,60,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
11,24,60c738551f6f0ea00fe7b220,71,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
14,27,60c738551f6f0ea00fe7b221,57,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
29,44,60c738551f6f0ea00fe7b222,49,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
41,55,60c738551f6f0ea00fe7b223,37,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
24,37,60c738551f6f0ea00fe7b224,97,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
25,36,60c738551f6f0ea00fe7b225,79,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
42,55,60c738551f6f0ea00fe7b226,80,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
32,47,60c738551f6f0ea00fe7b227,47,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
20,34,60c738551f6f0ea00fe7b228,72,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
17,33,60c738551f6f0ea00fe7b229,95,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
6,22,60c738551f6f0ea00fe7b22a,53,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
39,53,60c738551f6f0ea00fe7b22b,75,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
28,46,60c738551f6f0ea00fe7b22c,61,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
43,61,60c738551f6f0ea00fe7b22d,71,2021-05-14,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
38,52,60c738551f6f0ea00fe7b22e,22,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
51,60,60c738551f6f0ea00fe7b22f,29,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
7,24,60c738551f6f0ea00fe7b230,32,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
22,35,60c738551f6f0ea00fe7b231,57,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
26,38,60c738551f6f0ea00fe7b232,65,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
28,39,60c738551f6f0ea00fe7b233,43,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
37,46,60c738551f6f0ea00fe7b234,46,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
10,25,60c738551f6f0ea00fe7b235,80,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
54,64,60c738551f6f0ea00fe7b236,79,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
37,49,60c738551f6f0ea00fe7b237,34,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
47,63,60c738551f6f0ea00fe7b238,39,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
48,58,60c738551f6f0ea00fe7b239,51,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
14,27,60c738551f6f0ea00fe7b23a,65,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
37,46,60c738551f6f0ea00fe7b23b,58,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
19,30,60c738551f6f0ea00fe7b23c,65,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
26,42,60c738551f6f0ea00fe7b23d,84,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
37,55,60c738551f6f0ea00fe7b23e,45,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
17,27,60c738551f6f0ea00fe7b23f,62,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
16,32,60c738551f6f0ea00fe7b240,24,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
15,27,60c738551f6f0ea00fe7b241,81,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
31,43,60c738551f6f0ea00fe7b242,73,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
23,34,60c738551f6f0ea00fe7b243,65,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
31,49,60c738551f6f0ea00fe7b244,58,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
14,25,60c738551f6f0ea00fe7b245,23,2021-05-15,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
19,30,60c738551f6f0ea00fe7b246,22,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
17,31,60c738551f6f0ea00fe7b247,42,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
52,61,60c738551f6f0ea00fe7b248,75,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
37,54,60c738551f6f0ea00fe7b249,28,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
43,57,60c738551f6f0ea00fe7b24a,67,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
46,58,60c738551f6f0ea00fe7b24b,52,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
11,20,60c738551f6f0ea00fe7b24c,82,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
22,38,60c738551f6f0ea00fe7b24d,96,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
42,52,60c738551f6f0ea00fe7b24e,70,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
31,46,60c738551f6f0ea00fe7b24f,43,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
45,63,60c738551f6f0ea00fe7b250,67,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
27,40,60c738551f6f0ea00fe7b251,34,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
17,33,60c738551f6f0ea00fe7b252,26,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
26,39,60c738551f6f0ea00fe7b253,28,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
37,55,60c738551f6f0ea00fe7b254,36,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
7,21,60c738551f6f0ea00fe7b255,87,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
23,41,60c738551f6f0ea00fe7b256,78,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
37,46,60c738551f6f0ea00fe7b257,33,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
11,23,60c738551f6f0ea00fe7b258,38,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
46,58,60c738551f6f0ea00fe7b259,63,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
11,29,60c738551f6f0ea00fe7b25a,58,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
44,59,60c738551f6f0ea00fe7b25b,90,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
24,42,60c738551f6f0ea00fe7b25c,54,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
24,42,60c738551f6f0ea00fe7b25d,52,2021-05-16,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
41,54,60c738551f6f0ea00fe7b25e,45,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
43,55,60c738551f6f0ea00fe7b25f,31,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
11,21,60c738551f6f0ea00fe7b260,27,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
17,30,60c738551f6f0ea00fe7b261,51,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
42,58,60c738551f6f0ea00fe7b262,25,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
47,64,60c738551f6f0ea00fe7b263,55,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
16,31,60c738551f6f0ea00fe7b264,73,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
50,62,60c738551f6f0ea00fe7b265,74,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
39,50,60c738551f6f0ea00fe7b266,92,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
50,64,60c738551f6f0ea00fe7b267,83,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
33,45,60c738551f6f0ea00fe7b268,77,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
19,30,60c738551f6f0ea00fe7b269,91,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
12,29,60c738551f6f0ea00fe7b26a,58,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
13,23,60c738551f6f0ea00fe7b26b,47,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
6,22,60c738551f6f0ea00fe7b26c,49,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
30,42,60c738551f6f0ea00fe7b26d,94,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
49,65,60c738551f6f0ea00fe7b26e,97,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
23,38,60c738561f6f0ea00fe7b26f,77,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
10,26,60c738561f6f0ea00fe7b270,27,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
11,28,60c738561f6f0ea00fe7b271,41,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
24,39,60c738561f6f0ea00fe7b272,86,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
17,34,60c738561f6f0ea00fe7b273,57,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
40,56,60c738561f6f0ea00fe7b274,83,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,22:00:00
27,36,60c738561f6f0ea00fe7b275,85,2021-05-17,5fe37feb264392bcd1b27,CHPTOTOYPE24517,23:00:00
9,27,60c738561f6f0ea00fe7b276,66,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,0:00:00
36,51,60c738561f6f0ea00fe7b277,44,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,1:00:00
8,24,60c738561f6f0ea00fe7b278,43,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,2:00:00
41,57,60c738561f6f0ea00fe7b279,65,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,3:00:00
31,46,60c738561f6f0ea00fe7b27a,46,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,4:00:00
21,34,60c738561f6f0ea00fe7b27b,35,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,5:00:00
21,36,60c738561f6f0ea00fe7b27c,71,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,6:00:00
12,23,60c738561f6f0ea00fe7b27d,92,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,7:00:00
23,37,60c738561f6f0ea00fe7b27e,67,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,8:00:00
7,25,60c738561f6f0ea00fe7b27f,32,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,9:00:00
43,52,60c738561f6f0ea00fe7b280,45,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,10:00:00
7,23,60c738561f6f0ea00fe7b281,51,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,11:00:00
20,29,60c738561f6f0ea00fe7b282,95,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,12:00:00
41,53,60c738561f6f0ea00fe7b283,92,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,13:00:00
16,31,60c738561f6f0ea00fe7b284,40,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,14:00:00
40,56,60c738561f6f0ea00fe7b285,88,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,15:00:00
39,54,60c738561f6f0ea00fe7b286,34,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,16:00:00
18,31,60c738561f6f0ea00fe7b287,54,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,17:00:00
41,56,60c738561f6f0ea00fe7b288,46,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,18:00:00
19,33,60c738561f6f0ea00fe7b289,70,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,19:00:00
17,34,60c738561f6f0ea00fe7b28a,35,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,20:00:00
45,55,60c738561f6f0ea00fe7b28b,90,2021-05-18,5fe37feb264392bcd1b27,CHPTOTOYPE24517,21:00:00
